Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Fix versions,Due date,Votes,Labels,Labels,Labels,Labels,Labels,Description,Environment,Watchers,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Custom field (Acceptance criteria),Custom field (Commit),Custom field (Development),Custom field (DoD validée),Custom field (DoR validée),Custom field (Issue color),Custom field (Priority),Custom field (Rank),Custom field (Release),Custom field (Start date),Custom field (Story point estimate),Custom field (Team),Custom field (Vulnerability),Parent,Parent key,Parent summary,Status Category,Status Category Changed
Écrire tests ajout panier,DJ-180,11363,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,14/Nov/25 8:36 AM,14/Nov/25 8:36 AM,14/Nov/25 10:57 AM,,,,0,,,,,,"*Objectif :* Tester l'ajout d'offre au panier

*Tests Backend :*

* Ajout offre valide au panier vide
* Ajout offre déjà présente (incrémentation quantité)
* Validation stock suffisant
* Tentative ajout quantité > stock (400)
* Tentative ajout offre inexistante (404)
* Tentative ajout offre désactivée
* Calcul prix total correct

*Tests Frontend :*

* Rendu bouton et sélecteur quantité
* Validation max quantité = stock disponible
* Soumission ajout panier
* Toast confirmation après succès
* Mise à jour compteur badge panier
* Gestion erreur stock insuffisant
* Désactivation si stock épuisé",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003rb:,,,,,,11155,DJ-92,Ajouter une offre au panier,To Do,14/Nov/25 8:36 AM
Développer interface ajout panier,DJ-179,11361,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,14/Nov/25 8:36 AM,14/Nov/25 10:56 AM,14/Nov/25 10:56 AM,,,,0,,,,,,"*Objectif :* Créer interface ajout panier visiteur

*Tâches :*

* Bouton ""Ajouter au panier"" sur page détail offre
* Sélecteur quantité avec min/max basé sur stock
* Validation temps réel stock disponible
* Toast confirmation ajout réussi
* Mise à jour badge compteur panier en temps réel
* Gestion erreurs (stock insuffisant, offre indisponible)
* Désactivation bouton si stock = 0",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003r3:,,,,,,11155,DJ-92,Ajouter une offre au panier,To Do,14/Nov/25 8:36 AM
Créer API POST /api/cart/items,DJ-178,11359,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,14/Nov/25 8:36 AM,14/Nov/25 8:36 AM,14/Nov/25 10:56 AM,,,,0,,,,,,"*Objectif :* Exposer endpoint ajout panier

*Tâches :*

* POST /api/cart/items - ajouter offre au panier
* DTO AddToCartRequest (offerId, quantity)
* Authentification optionnelle (session anonyme ou user connecté)
* Validation quantité > 0
* Status 201 Created avec panier mis à jour
* Gestion erreurs 404 (offre inexistante), 400 (stock insuffisant)",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003qv:,,,,,,11155,DJ-92,Ajouter une offre au panier,To Do,14/Nov/25 8:36 AM
Implémenter addToCart(),DJ-177,11357,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,14/Nov/25 8:36 AM,14/Nov/25 8:36 AM,14/Nov/25 10:55 AM,,,,0,,,,,,"*Objectif :* Implémenter ajout offre au panier côté service

*Tâches :*

* Créer CartService avec addToCart()
* Validation quantité disponible vs demandée
* Gestion session/utilisateur pour panier
* Vérification existence offre et statut actif
* Calcul prix total item (quantité × prix unitaire)
* Gestion cas doublon (incrémenter quantité si déjà dans panier)
* Transaction atomique avec mise à jour stock",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003qn:,,,,,,11155,DJ-92,Ajouter une offre au panier,To Do,14/Nov/25 8:36 AM
Écrire tests désactivation offre,DJ-176,11323,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 6:30 PM,13/Nov/25 6:41 PM,14/Nov/25 10:55 AM,,,,0,,,,,,"*Objectif :* Tester la désactivation/réactivation d'offres

*Tests Backend :*

* Désactivation offre valide
* Réactivation offre désactivée
* Vérification changement statut
* Tentative désactivation offre inexistante (404)
* Vérification rôle admin requis
* Préservation données offre

*Tests Frontend :*

* Rendu bouton actif/inactif
* Affichage badge statut
* Modal confirmation avant désactivation
* Appel API au changement statut
* Mise à jour visuelle après succès
* Gestion erreurs serveur",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003qf:,,,,,,11153,DJ-91,Désactiver une offre,To Do,13/Nov/25 6:30 PM
Développer interface désactivation/réactivation,DJ-175,11321,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 6:30 PM,14/Nov/25 10:55 AM,14/Nov/25 10:54 AM,,,,0,,,,,,"*Objectif :* Créer interface admin désactivation/réactivation offre

*Tâches :*

* Bouton toggle actif/inactif dans liste ou détails offre
* Modal confirmation avant désactivation
* Badge visuel statut (actif/inactif) avec couleurs
* Appel API PATCH au clic toggle
* Mise à jour optimiste de l'interface
* Messages succès/erreur appropriés
* Skeleton pendant chargement",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003q7:,,,,,,11153,DJ-91,Désactiver une offre,To Do,13/Nov/25 6:30 PM
Créer API PATCH /api/admin/offers/{id}/status,DJ-174,11319,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 6:30 PM,13/Nov/25 6:38 PM,14/Nov/25 10:54 AM,,,,0,,,,,,"*Objectif :* Exposer endpoint admin désactivation/réactivation offre

*Tâches :*

* PATCH /api/admin/offers/{id}/status - basculer statut offre
* DTO UpdateOfferStatusRequest avec isActive boolean
* Authentification admin requise (role ADMIN)
* Validation ID offre
* Status 200 OK avec offre mise à jour
* Gestion erreurs 404 (offre inexistante), 403 (non autorisé)",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003pz:,,,,,,11153,DJ-91,Désactiver une offre,To Do,13/Nov/25 6:30 PM
Implémenter deactivateOffer() / reactivateOffer(),DJ-173,11317,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 6:30 PM,14/Nov/25 10:54 AM,14/Nov/25 10:54 AM,,,,0,,,,,,"*Objectif :* Implémenter désactivation/réactivation offre côté service

*Tâches :*

* Étendre OfferService avec deactivateOffer() et reactivateOffer()
* Mise à jour statut offre (isActive ou status)
* Vérification existence offre
* Vérification droits admin
* Gestion erreurs appropriées",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003pr:,,,,,,11153,DJ-91,Désactiver une offre,To Do,13/Nov/25 6:30 PM
Écrire tests modification offre,DJ-172,11315,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 6:11 PM,14/Nov/25 10:54 AM,14/Nov/25 10:54 AM,,,,0,,,,,,"*Objectif :* Tester la modification d'offre admin

*Tests Backend :*

* Modification offre valide
* Validation champs obligatoires
* Mise à jour slug si nom change
* Vérification rôle admin
* Tentative modification offre inexistante (404)
* Historique des modifications

*Tests Frontend :*

* Rendu formulaire avec données existantes
* Validation temps réel
* Soumission formulaire modifié
* Gestion erreurs serveur
* Redirection après succès",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003pj:,,,,,,11151,DJ-90,Modifier une offre existante,To Do,13/Nov/25 6:11 PM
Développer formulaire modification offre,DJ-171,11313,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 6:11 PM,14/Nov/25 10:54 AM,14/Nov/25 10:53 AM,,,,0,,,,,,"*Objectif :* Créer interface admin modification offre

*Tâches :*

* Créer EditOfferPage.tsx dans espace admin
* Formulaire pré-rempli avec données existantes
* Champs éditables (nom, description, prix, quantité, type)
* Validation temps réel
* Messages succès/erreur
* Redirection vers détails offre après modification",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003pb:,,,,,,11151,DJ-90,Modifier une offre existante,To Do,13/Nov/25 6:11 PM
Créer API PUT/PATCH /api/admin/offers/{id},DJ-170,11311,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 6:08 PM,13/Nov/25 6:08 PM,14/Nov/25 10:53 AM,,,,0,,,,,,"*Objectif :* Exposer endpoint modification offre

*Tâches :*

* PUT /api/admin/offers/{id} - modification complète
* PATCH /api/admin/offers/{id} - modification partielle
* DTO UpdateOfferRequest
* Authentification admin requise
* Status 200 OK avec offre mise à jour
* Status 404 si offre inexistante",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003p3:,,,,,,11151,DJ-90,Modifier une offre existante,To Do,13/Nov/25 6:08 PM
Implémenter updateOffer(),DJ-169,11309,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 6:08 PM,14/Nov/25 10:53 AM,14/Nov/25 10:53 AM,,,,0,,,,,,"*Objectif :* Implémenter modification offre

*Tâches :*

* Étendre OfferService avec updateOffer()
* Vérifier existence offre (404 si inexistante)
* Mise à jour partielle possible (PATCH logic)
* Historique modifications
* Invalidation cache après modification",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003ov:,,,,,,11151,DJ-90,Modifier une offre existante,To Do,13/Nov/25 6:08 PM
Écrire tests création offre,DJ-168,11307,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 6:08 PM,14/Nov/25 10:53 AM,14/Nov/25 10:52 AM,,,,0,,,,,,"*Objectif :* Tester la création d'offre admin

*Tests Backend :*

* Création offre valide
* Validation champs obligatoires
* Génération slug
* Vérification rôle admin
* Transaction atomique

*Tests Frontend :*

* Rendu formulaire complet
* Validation temps réel
* Soumission formulaire
* Gestion erreurs serveur
* Redirection après succès",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003on:,,,,,,11149,DJ-89,Créer une nouvelle offre,To Do,13/Nov/25 6:08 PM
Développer formulaire création offre,DJ-167,11305,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 4:46 PM,14/Nov/25 10:51 AM,14/Nov/25 10:51 AM,,,,0,,,,,,"*Objectif :* Créer interface admin création offre

*Tâches :*

* Créer CreateOfferPage.tsx dans espace admin
* Formulaire complet (nom, description, prix, quantité, type)
* Validation temps réel
* Messages succès/erreur
* Redirection vers liste offres après création",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003of:,,,,,,11149,DJ-89,Créer une nouvelle offre,To Do,13/Nov/25 4:46 PM
Créer API POST /api/admin/offers,DJ-166,11303,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 4:45 PM,14/Nov/25 10:51 AM,14/Nov/25 10:51 AM,,,,0,,,,,,"*Objectif :* Exposer endpoint admin création offre

*Tâches :*

* POST /api/admin/offers - créer nouvelle offre
* DTO CreateOfferRequest (tous champs nécessaires)
* Authentification admin requise (role ADMIN)
* Validation champs obligatoires
* Status 201 Created avec offre créée",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003o7:,,,,,,11149,DJ-89,Créer une nouvelle offre,To Do,13/Nov/25 4:45 PM
Implémenter createOffer() admin,DJ-165,11301,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 4:45 PM,14/Nov/25 10:51 AM,14/Nov/25 10:50 AM,,,,0,,,,,,"*Objectif :* Implémenter création offre côté admin

*Tâches :*

* Étendre OfferService avec createOffer()
* Validation complète des données (prix > 0, quantité >= 0)
* Génération slug URL-friendly
* Transaction atomique",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003nz:,,,,,,11149,DJ-89,Créer une nouvelle offre,To Do,13/Nov/25 4:45 PM
Écrire tests filtrage,DJ-164,11299,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 4:45 PM,13/Nov/25 4:45 PM,14/Nov/25 10:50 AM,,,,0,,,,,,"*Objectif :* Tester le système de filtrage

*Tests Backend :*

* Filtre par type unique et multiple
* Filtre par tranche de prix
* Combinaison de filtres
* Validation query parameters
* Performance requêtes SQL

*Tests Frontend :*

* Affichage panel filtres
* Application filtres
* Réinitialisation filtres
* Synchronisation URL
* Nombre résultats affiché",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003nr:,,,,,,11147,DJ-88,Filtrer les offres,To Do,13/Nov/25 4:45 PM
Développer composants filtrage,DJ-163,11297,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 4:44 PM,13/Nov/25 4:44 PM,14/Nov/25 10:49 AM,,,,0,,,,,,"*Objectif :* Créer l'UI de filtrage

*Tâches :*

* Créer FilterPanel.tsx (sidebar ou top bar)
* Checkboxes pour types d'offres
* Slider ou inputs pour tranche de prix
* Bouton ""Appliquer filtres""
* Bouton ""Réinitialiser""
* Afficher nombre de résultats
* Responsive (collapse sur mobile)
* Synchroniser filtres avec URL (query params)",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003nj:,,,,,,11147,DJ-88,Filtrer les offres,To Do,13/Nov/25 4:44 PM
Ajouter query params filtrage à API,DJ-162,11295,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 4:44 PM,13/Nov/25 4:44 PM,14/Nov/25 10:49 AM,,,,0,,,,,,"*Objectif :* Étendre endpoint avec filtres

*Tâches :*

* Modifier GET /api/offers pour accepter query params
* ?type=SOLO,DUO - filtre par types (multiple)
* ?minPrice=50&maxPrice=200 - filtre prix
* Combiner avec pagination existante
* Retourner count total résultats
* Validation des paramètres",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003nb:,,,,,,11147,DJ-88,Filtrer les offres,To Do,13/Nov/25 4:44 PM
Implémenter logique de filtrage,DJ-161,11293,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 4:44 PM,13/Nov/25 4:44 PM,14/Nov/25 10:49 AM,,,,0,,,,,,"*Objectif :* Implémenter la logique de filtrage

*Tâches :*

* Étendre OfferService avec filterOffers()
* Filtres par type (SOLO, DUO, FAMILY)
* Filtres par tranche de prix (min, max)
* Combinaison de filtres (AND logic)
* Optimisation requêtes SQL (indexes)
* Utiliser Specification pattern (JPA)",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003n3:,,,,,,11147,DJ-88,Filtrer les offres,To Do,13/Nov/25 4:44 PM
Écrire tests détails offre,DJ-160,11291,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 4:43 PM,14/Nov/25 10:49 AM,14/Nov/25 10:48 AM,,,,0,,,,,,"*Objectif :* Tester l'affichage des détails

*Tests Backend :*

* Récupération détails offre existante
* Gestion offre inexistante (404)
* Chargement OfferItems
* Calcul disponibilité temps réel
* Cache et invalidation

*Tests Frontend :*

* Affichage page détails
* Rendu complet informations
* Navigation breadcrumb
* Bouton ajouter au panier
* Gestion offre inexistante",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003mv:,,,,,,11111,DJ-86,Voir les détails d'une offre,To Do,13/Nov/25 4:43 PM
Développer page détails offre,DJ-159,11289,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 4:43 PM,14/Nov/25 10:48 AM,14/Nov/25 10:32 AM,,,,0,,,,,,"*Objectif :* Créer l'interface de détails offre

*Tâches :*

* Créer OfferDetailPage.tsx (route /offers/{id})
* Section hero avec image grande taille
* Affichage prix et disponibilité en évidence
* Description détaillée et caractéristiques
* Liste des événements inclus (OfferItems)
* Bouton ""Ajouter au panier""
* Breadcrumb navigation",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003mn:,,,,,,11111,DJ-86,Voir les détails d'une offre,To Do,13/Nov/25 4:43 PM
Créer API GET /api/offers/{id},DJ-158,11287,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 4:43 PM,13/Nov/25 4:43 PM,14/Nov/25 10:31 AM,,,,0,,,,,,"*Objectif :* Exposer endpoint détails offre

*Tâches :*

* GET /api/offers/{id} - détails complets d'une offre
* DTO OfferDetailResponse (tous champs + items inclus)
* Inclure disponibilité temps réel
* Status 404 si offre inexistante
* Status 410 si offre désactivée
* Cache avec invalidation sur update",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003mf:,,,,,,11111,DJ-86,Voir les détails d'une offre,To Do,13/Nov/25 4:43 PM
Implémenter getOfferDetails(),DJ-157,11285,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 4:42 PM,14/Nov/25 10:31 AM,14/Nov/25 10:31 AM,,,,0,,,,,,"*Objectif :* Implémenter récupération détails complets

*Tâches :*

* Étendre OfferService avec getOfferDetails()
* Charger les OfferItems
* Calculer disponibilité en temps réel
* Gérer offre inexistante (404)",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003m7:,,,,,,11111,DJ-86,Voir les détails d'une offre,To Do,13/Nov/25 4:42 PM
Enrichir modèle Offer avec détails,DJ-156,11283,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 4:42 PM,14/Nov/25 10:31 AM,14/Nov/25 10:31 AM,,,,0,,,,,,"*Objectif :* Ajouter champs détaillés à Offer

*Tâches :*

* Ajouter champs long_description, features, terms_conditions
* Créer table offer_items (id, offer_id, event_name, date, venue)
* Relation OneToMany entre Offer et OfferItems
* Champs metadata (created_at, updated_at)",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003lz:,,,,,,11111,DJ-86,Voir les détails d'une offre,To Do,13/Nov/25 4:42 PM
Écrire tests catalogue offres,DJ-155,11281,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,13/Nov/25 4:42 PM,13/Nov/25 4:42 PM,14/Nov/25 10:30 AM,,,,0,,,,,,"*Objectif :* Tester l'affichage des offres

*Tests Backend :*

* Récupération offres disponibles
* Filtrage offres actives/inactives
* Filtrage offres en stock
* Pagination et tri
* Cache Redis

*Tests Frontend :*

* Affichage liste offres
* Rendu OfferCard
* Grid responsive
* Gestion états loading/erreur
* Navigation vers détails offre",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i003lr:,,,,,,11109,DJ-85,Voir les offres disponibles,To Do,13/Nov/25 4:42 PM
